category,metric,row_type,period_idx,period_label,excel_value,python_value,delta,delta_pct,excel_source,python_source,confidence,notes
CIT / Tax,Taxable Profit After Losses / R41,Python,39,Y20H2,5240.8,0.0,-5240.8,0.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Delta,39,Y20H2,5240.8,0.0,-5240.8,-1.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Excel,40,Y21H1,7037.2,0.0,-7037.2,0.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Python,40,Y21H1,7037.2,0.0,-7037.2,0.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Delta,40,Y21H1,7037.2,0.0,-7037.2,-1.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Excel,41,Y21H2,7153.9,0.0,-7153.9,0.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Python,41,Y21H2,7153.9,0.0,-7153.9,0.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Delta,41,Y21H2,7153.9,0.0,-7153.9,-1.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Excel,42,Y22H1,7202.3,0.0,-7202.3,0.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Python,42,Y22H1,7202.3,0.0,-7202.3,0.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Delta,42,Y22H1,7202.3,0.0,-7202.3,-1.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Excel,43,Y22H2,7321.7,0.0,-7321.7,0.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Python,43,Y22H2,7321.7,0.0,-7321.7,0.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Delta,43,Y22H2,7321.7,0.0,-7321.7,-1.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Excel,44,Y23H1,7426.0,0.0,-7426.0,0.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Python,44,Y23H1,7426.0,0.0,-7426.0,0.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Delta,44,Y23H1,7426.0,0.0,-7426.0,-1.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Excel,45,Y23H2,7507.6,0.0,-7507.6,0.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Python,45,Y23H2,7507.6,0.0,-7507.6,0.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Delta,45,Y23H2,7507.6,0.0,-7507.6,-1.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Excel,46,Y24H1,7552.5,0.0,-7552.5,0.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Python,46,Y24H1,7552.5,0.0,-7552.5,0.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Delta,46,Y24H1,7552.5,0.0,-7552.5,-1.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Excel,47,Y24H2,7677.7,0.0,-7677.7,0.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Python,47,Y24H2,7677.7,0.0,-7677.7,0.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Delta,47,Y24H2,7677.7,0.0,-7677.7,-1.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Excel,48,Y25H1,7701.5,0.0,-7701.5,0.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Python,48,Y25H1,7701.5,0.0,-7701.5,0.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Delta,48,Y25H1,7701.5,0.0,-7701.5,-1.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Excel,49,Y25H2,7829.2,0.0,-7829.2,0.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Python,49,Y25H2,7829.2,0.0,-7829.2,0.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Delta,49,Y25H2,7829.2,0.0,-7829.2,-1.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Excel,50,Y26H1,7870.7,0.0,-7870.7,0.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Python,50,Y26H1,7870.7,0.0,-7870.7,0.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Delta,50,Y26H1,7870.7,0.0,-7870.7,-1.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Excel,51,Y26H2,8001.1,0.0,-8001.1,0.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Python,51,Y26H2,8001.1,0.0,-8001.1,0.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Delta,51,Y26H2,8001.1,0.0,-8001.1,-1.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Excel,52,Y27H1,8037.6,0.0,-8037.6,0.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Python,52,Y27H1,8037.6,0.0,-8037.6,0.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Delta,52,Y27H1,8037.6,0.0,-8037.6,-1.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Excel,53,Y27H2,8125.9,0.0,-8125.9,0.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Python,53,Y27H2,8125.9,0.0,-8125.9,0.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Delta,53,Y27H2,8125.9,0.0,-8125.9,-1.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Excel,54,Y28H1,8123.2,0.0,-8123.2,0.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Python,54,Y28H1,8123.2,0.0,-8123.2,0.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Delta,54,Y28H1,8123.2,0.0,-8123.2,-1.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Excel,55,Y28H2,8257.8,0.0,-8257.8,0.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Python,55,Y28H2,8257.8,0.0,-8257.8,0.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Delta,55,Y28H2,8257.8,0.0,-8257.8,-1.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Excel,56,Y29H1,8221.4,0.0,-8221.4,0.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Python,56,Y29H1,8221.4,0.0,-8221.4,0.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Delta,56,Y29H1,8221.4,0.0,-8221.4,-1.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Excel,57,Y29H2,8357.7,0.0,-8357.7,0.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Python,57,Y29H2,8357.7,0.0,-8357.7,0.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Delta,57,Y29H2,8357.7,0.0,-8357.7,-1.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Excel,58,Y30H1,8264.4,0.0,-8264.4,0.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Python,58,Y30H1,8264.4,0.0,-8264.4,0.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Delta,58,Y30H1,8264.4,0.0,-8264.4,-1.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Excel,59,Y30H2,8401.4,0.0,-8401.4,0.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Python,59,Y30H2,8401.4,0.0,-8401.4,0.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,Taxable Profit After Losses / R41,Delta,59,Y30H2,8401.4,0.0,-8401.4,-1.0000,P&L!taxable_income_keur (proxy),result.periods[i].taxable_income_after_losses_keur,approximate,Excel does not separately surface R41; P&L.taxable_income_keur is closest proxy
CIT / Tax,CIT Accrual / R43,Excel,0,Y01H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Python,0,Y01H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Delta,0,Y01H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Excel,1,Y01H2,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Python,1,Y01H2,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Delta,1,Y01H2,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Excel,2,Y02H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Python,2,Y02H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Delta,2,Y02H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Excel,3,Y02H2,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Python,3,Y02H2,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Delta,3,Y02H2,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Excel,4,Y03H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Python,4,Y03H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Delta,4,Y03H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Excel,5,Y03H2,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Python,5,Y03H2,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Delta,5,Y03H2,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Excel,6,Y04H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Python,6,Y04H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Delta,6,Y04H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Excel,7,Y04H2,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Python,7,Y04H2,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Delta,7,Y04H2,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Excel,8,Y05H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Python,8,Y05H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Delta,8,Y05H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Excel,9,Y05H2,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Python,9,Y05H2,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Delta,9,Y05H2,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Excel,10,Y06H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Python,10,Y06H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Delta,10,Y06H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Excel,11,Y06H2,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Python,11,Y06H2,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Delta,11,Y06H2,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Excel,12,Y07H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Python,12,Y07H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Delta,12,Y07H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Excel,13,Y07H2,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Python,13,Y07H2,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Delta,13,Y07H2,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Excel,14,Y08H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Python,14,Y08H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Delta,14,Y08H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Excel,15,Y08H2,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Python,15,Y08H2,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Delta,15,Y08H2,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Excel,16,Y09H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Python,16,Y09H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
CIT / Tax,CIT Accrual / R43,Delta,16,Y09H1,0.0,0.0,0.0,0.0000,P&L!corporate_income_tax_keur,result.periods[i].corporate_tax_accrual_keur,approximate,Python uses flag-on tax bridge accrual; Excel CIT includes construction period
