project,flag_combo,period,operating_period_index,runtime_distribution_keur,da_paid_distribution_keur,delta_keur,delta_pct,classification,gates_passed,runtime_authoritative,r99_blocked,r102_blocked,dscr_passed,lockup_passed,oborovo_passed,blocked_reason,validation_error,notes
TUHO-WIND-1,co2_revenue_bridge,57,57,7503.33,0.00,-7503.33,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_revenue_bridge,58,58,8144.32,0.00,-8144.32,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_revenue_bridge,59,59,7570.16,0.00,-7570.16,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_revenue_bridge,60,60,8164.68,0.00,-8164.68,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_revenue_bridge,61,61,7588.79,0.00,-7588.79,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_revenue_bridge,62,62,56.12,0.00,-56.12,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,2,2,3070.19,0.00,-3070.19,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,False,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,3,3,3121.08,0.00,-3121.08,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,False,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,4,4,3105.37,0.00,-3105.37,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,False,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,5,5,3156.84,0.00,-3156.84,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,False,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,6,6,3150.43,0.00,-3150.43,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,False,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,7,7,3185.05,0.00,-3185.05,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,False,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,8,8,3179.22,0.00,-3179.22,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,False,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,9,9,3231.91,0.00,-3231.91,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,False,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,10,10,3210.04,0.00,-3210.04,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,False,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,11,11,3263.25,0.00,-3263.25,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,False,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,12,12,3272.21,0.00,-3272.21,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,False,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,13,13,3168.72,0.00,-3168.72,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,False,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,14,14,3341.23,0.00,-3341.23,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,False,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,15,15,3141.35,0.00,-3141.35,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,16,16,3396.59,0.00,-3396.59,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,17,17,3210.27,0.00,-3210.27,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,18,18,3466.06,0.00,-3466.06,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,19,19,3274.52,0.00,-3274.52,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,20,20,3533.18,0.00,-3533.18,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,21,21,3336.29,0.00,-3336.29,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,22,22,3607.95,0.00,-3607.95,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,23,23,3386.98,0.00,-3386.98,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,24,24,3667.64,0.00,-3667.64,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,25,25,3461.18,0.00,-3461.18,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,26,26,6140.28,0.00,-6140.28,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,27,27,5724.15,0.00,-5724.15,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,28,28,6115.46,0.00,-6115.46,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,29,29,5702.17,0.00,-5702.17,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,30,30,6187.85,0.00,-6187.85,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,31,31,5737.70,0.00,-5737.70,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,32,32,6221.79,0.00,-6221.79,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,33,33,5800.95,0.00,-5800.95,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,34,34,6419.49,0.00,-6419.49,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,35,35,5982.53,0.00,-5982.53,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,36,36,6570.29,0.00,-6570.29,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,37,37,6121.24,0.00,-6121.24,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,38,38,6735.89,0.00,-6735.89,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,39,39,6238.93,0.00,-6238.93,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,40,40,6868.64,0.00,-6868.64,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,41,41,6395.33,0.00,-6395.33,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,42,42,7018.60,0.00,-7018.60,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,43,43,6532.88,0.00,-6532.88,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,44,44,7168.19,0.00,-7168.19,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,45,45,6670.11,0.00,-6670.11,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,46,46,7375.59,0.00,-7375.59,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,47,47,6822.82,0.00,-6822.82,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,48,48,7485.20,0.00,-7485.20,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,49,49,6960.90,0.00,-6960.90,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,50,50,7616.44,0.00,-7616.44,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,51,51,7081.32,0.00,-7081.32,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,52,52,7804.73,0.00,-7804.73,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,53,53,7253.59,0.00,-7253.59,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,54,54,7951.81,0.00,-7951.81,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,55,55,7347.85,0.00,-7347.85,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,56,56,8017.06,0.00,-8017.06,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,57,57,7448.24,0.00,-7448.24,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,58,58,8093.73,0.00,-8093.73,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,59,59,7518.37,0.00,-7518.37,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,60,60,8114.09,0.00,-8114.09,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,61,61,7537.36,0.00,-7537.36,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,co2_cit_bridge,62,62,56.12,0.00,-56.12,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,2,2,3373.09,0.00,-3373.09,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,False,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,3,3,3428.99,0.00,-3428.99,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,False,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,4,4,3378.78,0.00,-3378.78,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,False,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,5,5,3434.78,0.00,-3434.78,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,False,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,6,6,3395.03,0.00,-3395.03,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,False,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,7,7,3432.33,0.00,-3432.33,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,False,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,8,8,3393.64,0.00,-3393.64,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,False,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,9,9,3449.89,0.00,-3449.89,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,False,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,10,10,3387.11,0.00,-3387.11,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,False,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,11,11,3443.25,0.00,-3443.25,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,False,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,12,12,3442.04,0.00,-3442.04,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,False,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,13,13,3307.12,0.00,-3307.12,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,False,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,14,14,3500.67,0.00,-3500.67,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,False,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,15,15,3303.69,0.00,-3303.69,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,16,16,3548.36,0.00,-3548.36,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,17,17,3365.24,0.00,-3365.24,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,18,18,3614.22,0.00,-3614.22,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,19,19,3425.50,0.00,-3425.50,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,20,20,3674.11,0.00,-3674.11,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,21,21,3480.29,0.00,-3480.29,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,22,22,3738.40,0.00,-3738.40,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,23,23,3520.00,0.00,-3520.00,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,24,24,3790.50,0.00,-3790.50,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,25,25,3586.78,0.00,-3586.78,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,26,26,6255.92,0.00,-6255.92,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,27,27,5842.43,0.00,-5842.43,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,28,28,6223.86,0.00,-6223.86,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,29,29,5813.11,0.00,-5813.11,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,30,30,6289.31,0.00,-6289.31,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,31,31,5841.04,0.00,-5841.04,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,32,32,6315.74,0.00,-6315.74,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,33,33,5897.17,0.00,-5897.17,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,34,34,6506.21,0.00,-6506.21,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,35,35,6071.43,0.00,-6071.43,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,36,36,6653.40,0.00,-6653.40,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,37,37,6206.10,0.00,-6206.10,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,38,38,6811.99,0.00,-6811.99,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,39,39,6316.62,0.00,-6316.62,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,40,40,6940.91,0.00,-6940.91,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,41,41,6469.14,0.00,-6469.14,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,42,42,7087.26,0.00,-7087.26,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,43,43,6603.04,0.00,-6603.04,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,44,44,7233.23,0.00,-7233.23,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,45,45,6736.60,0.00,-6736.60,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,46,46,7437.19,0.00,-7437.19,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,47,47,6885.49,0.00,-6885.49,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,48,48,7543.02,0.00,-7543.02,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,49,49,7020.03,0.00,-7020.03,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,50,50,7674.26,0.00,-7674.26,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,51,51,7140.10,0.00,-7140.10,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,52,52,7862.55,0.00,-7862.55,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,53,53,7312.37,0.00,-7312.37,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,54,54,8006.16,0.00,-8006.16,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,55,55,7403.19,0.00,-7403.19,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,56,56,8071.27,0.00,-8071.27,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,57,57,7503.33,0.00,-7503.33,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,58,58,8144.32,0.00,-8144.32,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,59,59,7570.16,0.00,-7570.16,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,60,60,8164.68,0.00,-8164.68,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,61,61,7588.79,0.00,-7588.79,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,shl+co2_revenue,62,62,56.12,0.00,-56.12,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,True,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,deprec+co2_revenue,2,2,3373.09,0.00,-3373.09,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,False,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,deprec+co2_revenue,3,3,3428.99,0.00,-3428.99,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,False,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,deprec+co2_revenue,4,4,3378.78,0.00,-3378.78,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,False,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,deprec+co2_revenue,5,5,3434.78,0.00,-3434.78,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,False,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,deprec+co2_revenue,6,6,3395.03,0.00,-3395.03,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,False,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,deprec+co2_revenue,7,7,3432.33,0.00,-3432.33,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,False,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,deprec+co2_revenue,8,8,3393.64,0.00,-3393.64,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,False,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,deprec+co2_revenue,9,9,3449.89,0.00,-3449.89,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,False,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,deprec+co2_revenue,10,10,3387.11,0.00,-3387.11,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,False,True,R99 gate not promoted to runtime — audit-only,,
TUHO-WIND-1,deprec+co2_revenue,11,11,3443.25,0.00,-3443.25,100.0000,EXPECTED_GATE_DIFFERENCE,False,True,True,True,True,False,True,R99 gate not promoted to runtime — audit-only,,
