label,used_in,surface_type,occurrence_count,authoritative_meaning,notes
PASS,docs/phase57a10b_capex_cost_per_mw_derived_design.md,docs,1,current semantics,
PASS,docs/phase57a10c_capex_contingency_design.md,docs,1,current semantics,
PASS,docs/phase57a10d_capex_vat_wht_depreciation_basis_design.md,docs,1,current semantics,
PASS,docs/phase57a10e_capex_tax_metadata_persistence_design.md,docs,1,current semantics,
PASS,docs/phase57a8_capex_add_line_ux_in_memory.md,docs,1,current semantics,
PASS,docs/phase6_depreciation_engine_impl.md,docs,13,current semantics,
PASS,docs/phase6_model_stack_60_period_comparison.md,docs,1,current semantics,
PASS,docs/phase6_r67_residual_driver_recheck.md,docs,1,current semantics,
PASS,docs/phase6_revised_r67_residual_recheck.md,docs,1,current semantics,
PASS,docs/phase6_tax_validation_pack.md,docs,3,current semantics,
PASS,docs/phase6f_golden_validation_strategy.md,docs,2,current semantics,
PASS,docs/phase7_model_stack_validation_pack.md,docs,5,current semantics,
PASS,docs/phase7_opex_semiannual_projection_audit.md,docs,9,current semantics,
PASS,docs/phase8_cross_module_runtime_validation.md,docs,4,current semantics,
PASS,docs/phase8_oborovo_opex_fix.md,docs,7,current semantics,
PASS,docs/phase8_runtime_adapter_closeout.md,docs,4,current semantics,
PASS,docs/phase9_5_excel_like_project_workspace_ui_shell.md,docs,1,current semantics,
PASS,docs/phase9_5_htmx_ui_ux_product_polish.md,docs,4,current semantics,
PASS,docs/phase9_5_ui_closeout_review.md,docs,4,current semantics,
PASS,docs/phase9_5_ui_layout_alignment_polish.md,docs,5,current semantics,
PASS,docs/phase9_closeout_gate_report.md,docs,1,current semantics,
PASS,docs/phase9_cross_module_validation_pack.md,docs,8,current semantics,
PASS,docs/phase9_distribution_account_design.md,docs,1,current semantics,
PASS,docs/phase9_final_tuho_parity_closeout_review.md,docs,2,current semantics,
PASS,docs/phase9_r99_r102_audit_gate_validation.md,docs,2,current semantics,
PASS,docs/phase9_r99_r102_runtime_flag_design_review.md,docs,2,current semantics,
PASS,docs/phase9_shl_r102_runtime_wiring_design.md,docs,3,current semantics,
PASS,docs/phase9_sponsor_distribution_handoff_design.md,docs,1,current semantics,
PASS,docs/phase9_tuho_full_line_item_horizontal_review_workbook.md,docs,1,current semantics,
PASS,docs/phase9_tuho_full_line_item_parity_pack.md,docs,21,current semantics,
PASS,docs/phase9_tuho_full_semester_horizontal_parity_workbook.md,docs,5,current semantics,
PASS,docs/phase_a0_metadata_surface_audit.md,docs,1,current semantics,
PASS,docs/phase_c3_construction_parity_snapshot_design.md,docs,1,current semantics,
PASS,docs/phase_d2_depreciation_flag_discipline.md,docs,6,current semantics,
PASS,docs/pilot_audit_export_hygiene_checklist.md,docs,44,current semantics,
PASS,docs/pilot_first_run_observation_checklist.md,docs,57,current semantics,
PASS,docs/pilot_launch_handoff_checklist.md,docs,55,current semantics,
PASS,docs/pilot_operations_weekly_checklist.md,docs,54,current semantics,
PASS,docs/pre_claude_review_summary.md,docs,1,current semantics,
PASS,docs/private_pilot_handoff.md,docs,3,current semantics,
PASS,docs/production_deployment.md,docs,3,current semantics,
PASS,docs/project_persistence.md,docs,1,current semantics,
PASS,docs/release_checkpoint.md,docs,1,current semantics,
PASS,docs/security_rotation_note.md,docs,7,current semantics,
PASS,reports/phase10_calibration_gap_register.csv,reports,8,current semantics,
PASS,reports/phase10_calibration_reconciliation_summary.csv,reports,8,current semantics,
PASS,reports/phase10_co2_balancing_evidence_quality.csv,reports,1,current semantics,
PASS,reports/phase10_co2_balancing_source_map.csv,reports,1,current semantics,
PASS,reports/phase10_evidence_coverage_summary.csv,reports,1,current semantics,
PASS,reports/phase10_human_readable_calibration_gap_analysis.csv,reports,1,current semantics,
PASS,reports/phase10_human_readable_calibration_summary.csv,reports,6,current semantics,
PASS,reports/phase10_irr_reconciliation_summary.csv,reports,1,current semantics,
PASS,reports/phase10_runtime_binding_inventory.csv,reports,7,current semantics,
PASS,reports/phase12_governance_escalation_hierarchy.csv,reports,1,current semantics,
PASS,reports/phase12_governance_label_usage_matrix.csv,reports,191,current semantics,
PASS,reports/phase12_governance_semantics_dictionary.csv,reports,1,current semantics,
PASS,reports/phase15_environment_inventory.csv,reports,3,current semantics,
PASS,reports/phase15_governance_status_interpretation.csv,reports,1,current semantics,
PASS,reports/phase16_browser_automation_gap_closure.csv,reports,1,current semantics,
PASS,reports/phase16_playwright_smoke_matrix.csv,reports,4,current semantics,
PASS,reports/phase16_runtime_delta_proof_matrix.csv,reports,2,current semantics,
PASS,reports/phase17_ui_status_badge_inventory.csv,reports,1,current semantics,
PASS,reports/phase18_live_browser_evidence_register.csv,reports,2,current semantics,
PASS,reports/phase19_live_workbook_download_matrix.csv,reports,13,current semantics,
PASS,reports/phase6_tax_validation_summary.csv,reports,8,current semantics,
PASS,reports/phase7_opex_semiannual_projection_audit.csv,reports,14,current semantics,
PASS,reports/phase8_cross_module_validation_matrix.csv,reports,100,current semantics,
PASS,reports/phase8_depreciation_canonical_wiring_flag_comparison.csv,reports,22,current semantics,
PASS,reports/phase8_shl_wiring_flag_comparison.csv,reports,20,current semantics,
PASS,reports/phase9_5_ui_closeout_checklist.csv,reports,1,current semantics,
PASS,reports/phase9_cross_module_validation_results.csv,reports,7,current semantics,
PASS,reports/phase9_distributionaccount_runtime_wiring_validation.csv,reports,6,current semantics,
PASS,reports/phase9_final_tuho_g20_gate_checklist.csv,reports,4,current semantics,
PASS,reports/phase9_final_tuho_parity_closeout_status.csv,reports,9,current semantics,
PASS,reports/phase9_phasec_runtime_validation_matrix.csv,reports,13,current semantics,
PASS,reports/phase9_phasec_runtime_validation_results.csv,reports,6,current semantics,
PASS,reports/phase9_r99_r102_runtime_flag_gate_review.csv,reports,2,current semantics,
PASS,reports/phase9_r99_r102_runtime_flag_required_evidence.csv,reports,11,current semantics,
PASS,reports/phase9_tuho_full_line_item_gap_register.csv,reports,8,current semantics,
PASS,reports/phase9_tuho_full_line_item_horizontal_gap_analysis.csv,reports,6,current semantics,
PASS,reports/phase9_tuho_full_line_item_horizontal_summary.csv,reports,7,current semantics,
PASS,reports/phase9_tuho_full_line_item_parity_summary.csv,reports,9,current semantics,
PASS,reports/phase9_tuho_full_semester_horizontal_source_map.csv,reports,15,current semantics,
PASS,reports/phase9_tuho_full_semester_horizontal_summary.csv,reports,6,current semantics,
PASS,reports/phase9_tuho_parity_gate_readiness.csv,reports,8,current semantics,
PASS,tests/golden/test_golden_validation.py,tests,9,current semantics,
PASS,tests/golden/utils/comparison.py,tests,1,current semantics,
PASS,tests/golden/utils/formatting.py,tests,2,current semantics,
PASS,tests/golden/utils/snapshot.py,tests,3,current semantics,
PASS,tests/test_auth_lite.py,tests,10,current semantics,
PASS,tests/test_ops_observability.py,tests,4,current semantics,
PASS,tests/test_phase10_calibration_reconciliation_pack.py,tests,1,current semantics,
PASS,tests/test_phase11_institutional_export_product_polish.py,tests,1,current semantics,
PASS,tests/test_phase12_governance_semantics_cleanup.py,tests,1,current semantics,
PASS,tests/test_phase16_pilot_session_execution.py,tests,1,current semantics,
PASS,tests/test_phase16_playwright_smoke_suite.py,tests,5,current semantics,
PASS,tests/test_phase18_live_browser_user_project_smoke.py,tests,8,current semantics,
PASS,tests/test_phase19_live_workbook_download_open_validation.py,tests,16,current semantics,
PASS,tests/test_phase20p_cfads_diagnostic_bridge.py,tests,4,current semantics,
PASS,tests/test_phase23c_shl_distribution_lockup_review_frozen_schedule.py,tests,4,current semantics,
PASS,tests/test_phase23n_oborovo_post_correction_parity_snapshot.py,tests,1,current semantics,
PASS,tests/test_phase24b_scenario_state_banner_validation_bar.py,tests,4,current semantics,
PASS,tests/test_phase26b_auth_single_user_mode_boundary.py,tests,6,current semantics,
PASS,tests/test_phase51n_post_m2_route_extraction_checkpoint.py,tests,1,current semantics,
PASS,tests/test_phase51t_final_route_extraction_closeout.py,tests,3,current semantics,
PASS,tests/test_phase57a10_capex_advanced_columns_foundation_design.py,tests,1,current semantics,
PASS,tests/test_phase57a10e_capex_tax_metadata_persistence_design.py,tests,1,current semantics,
PASS,tests/test_phase57pre_route_render_smoke.py,tests,2,current semantics,
PASS,tests/test_phase9_cross_module_validation_pack.py,tests,1,current semantics,
PASS,tests/test_phase9_phasec_post_runtime_validation.py,tests,4,current semantics,
PASS,tests/test_phase9_tuho_full_line_item_parity_pack.py,tests,4,current semantics,
PASS,tests/test_phase_a0_metadata_surface_audit.py,tests,1,current semantics,
PASS,tests/test_regression.py,tests,2,current semantics,
RUNTIME_BINDING_PENDING,app/export/calibration_reconciliation.py,app,23,current semantics,
RUNTIME_BINDING_PENDING,app/export/institutional_workbook.py,app,3,current semantics,
RUNTIME_BINDING_PENDING,docs/phase10_calibration_gap_reconciliation_pack.md,docs,1,current semantics,
RUNTIME_BINDING_PENDING,docs/phase10_review_pack_polish_and_lender_navigation.md,docs,1,current semantics,
RUNTIME_BINDING_PENDING,docs/phase12_governance_semantics_cleanup.md,docs,4,current semantics,
RUNTIME_BINDING_PENDING,docs/phase17_ui_visual_foundation_state_clarity.md,docs,1,current semantics,
RUNTIME_BINDING_PENDING,docs/targeted_cleanup_test_pack.md,docs,2,current semantics,
RUNTIME_BINDING_PENDING,reports/phase10_calibration_gap_register.csv,reports,2,current semantics,
RUNTIME_BINDING_PENDING,reports/phase10_calibration_reconciliation_summary.csv,reports,2,current semantics,
RUNTIME_BINDING_PENDING,reports/phase10_runtime_binding_gap_register.csv,reports,2,current semantics,
RUNTIME_BINDING_PENDING,reports/phase10_runtime_binding_inventory.csv,reports,2,current semantics,
RUNTIME_BINDING_PENDING,reports/phase12_governance_escalation_hierarchy.csv,reports,1,current semantics,
RUNTIME_BINDING_PENDING,reports/phase12_governance_label_usage_matrix.csv,reports,19,current semantics,
RUNTIME_BINDING_PENDING,reports/phase12_governance_semantics_dictionary.csv,reports,1,current semantics,
RUNTIME_BINDING_PENDING,reports/phase12_missing_evidence_split_matrix.csv,reports,1,current semantics,
RUNTIME_BINDING_PENDING,reports/phase17_ui_status_badge_inventory.csv,reports,1,current semantics,
RUNTIME_BINDING_PENDING,reports/phase17_ui_visual_foundation_matrix.csv,reports,1,current semantics,
RUNTIME_BINDING_PENDING,reports/targeted_cleanup_runtime_binding_pending_audit.csv,reports,3,current semantics,
RUNTIME_BINDING_PENDING,tests/test_phase12_governance_semantics_cleanup.py,tests,2,current semantics,
SOURCE_NOT_AVAILABLE,app/export/calibration_reconciliation.py,app,30,current semantics,
SOURCE_NOT_AVAILABLE,app/export/institutional_workbook.py,app,1,current semantics,
SOURCE_NOT_AVAILABLE,docs/phase12_governance_semantics_cleanup.md,docs,5,current semantics,
SOURCE_NOT_AVAILABLE,docs/phase15_reviewer_handoff_pack.md,docs,3,current semantics,
SOURCE_NOT_AVAILABLE,docs/phase17_ui_visual_foundation_state_clarity.md,docs,1,current semantics,
SOURCE_NOT_AVAILABLE,docs/targeted_cleanup_test_pack.md,docs,1,current semantics,
SOURCE_NOT_AVAILABLE,reports/phase10_calibration_gap_register.csv,reports,8,current semantics,
SOURCE_NOT_AVAILABLE,reports/phase10_calibration_reconciliation_summary.csv,reports,4,current semantics,
SOURCE_NOT_AVAILABLE,reports/phase10_co2_balancing_evidence_quality.csv,reports,6,current semantics,
SOURCE_NOT_AVAILABLE,reports/phase10_co2_balancing_gap_summary.csv,reports,6,current semantics,
SOURCE_NOT_AVAILABLE,reports/phase10_co2_balancing_source_map.csv,reports,6,current semantics,
SOURCE_NOT_AVAILABLE,reports/phase10_runtime_binding_gap_register.csv,reports,4,current semantics,
SOURCE_NOT_AVAILABLE,reports/phase10_runtime_binding_inventory.csv,reports,4,current semantics,
SOURCE_NOT_AVAILABLE,reports/phase12_closeout_cleanup_summary.csv,reports,1,current semantics,
SOURCE_NOT_AVAILABLE,reports/phase12_governance_escalation_hierarchy.csv,reports,1,current semantics,
SOURCE_NOT_AVAILABLE,reports/phase12_governance_label_usage_matrix.csv,reports,26,current semantics,
SOURCE_NOT_AVAILABLE,reports/phase12_governance_semantics_dictionary.csv,reports,1,current semantics,
SOURCE_NOT_AVAILABLE,reports/phase12_missing_evidence_split_matrix.csv,reports,1,current semantics,
SOURCE_NOT_AVAILABLE,reports/phase15_governance_status_interpretation.csv,reports,1,current semantics,
SOURCE_NOT_AVAILABLE,reports/phase15_reviewer_handoff_no_claims.csv,reports,1,current semantics,
SOURCE_NOT_AVAILABLE,reports/phase17_ui_status_badge_inventory.csv,reports,1,current semantics,
SOURCE_NOT_AVAILABLE,tests/test_phase10_calibration_reconciliation_pack.py,tests,1,current semantics,
SOURCE_NOT_AVAILABLE,tests/test_phase10_co2_balancing_source_map_hardening.py,tests,4,current semantics,
SOURCE_NOT_AVAILABLE,tests/test_phase12_closeout_cleanup.py,tests,2,current semantics,
SOURCE_NOT_AVAILABLE,tests/test_phase12_governance_semantics_cleanup.py,tests,5,current semantics,
SOURCE_NOT_AVAILABLE,tests/test_phase15_reviewer_handoff_pack.py,tests,3,current semantics,
STAKEHOLDER_DECISION,app/export/calibration_reconciliation.py,app,8,current semantics,
STAKEHOLDER_DECISION,docs/phase12_governance_semantics_cleanup.md,docs,1,current semantics,
STAKEHOLDER_DECISION,reports/phase10_final_residual_registry.csv,reports,2,current semantics,
STAKEHOLDER_DECISION,reports/phase12_governance_escalation_hierarchy.csv,reports,1,current semantics,
STAKEHOLDER_DECISION,reports/phase12_governance_label_usage_matrix.csv,reports,8,current semantics,
STAKEHOLDER_DECISION,reports/phase12_governance_semantics_dictionary.csv,reports,1,current semantics,
STAKEHOLDER_DECISION,tests/test_phase10_final_calibration_residual_closeout_pack.py,tests,1,current semantics,
STAKEHOLDER_DECISION,tests/test_phase12_governance_semantics_cleanup.py,tests,1,current semantics,
WARN,app/auth.py,app,4,current semantics,
WARN,app/depreciation_flag_discipline.py,app,1,current semantics,
WARN,app/excel_export.py,app,1,current semantics,
WARN,app/export/calibration_reconciliation.py,app,32,current semantics,
WARN,app/export/institutional_workbook.py,app,5,current semantics,
WARN,app/export/workbook_index.py,app,9,current semantics,
WARN,app/export_metadata.py,app,1,current semantics,
WARN,app/logging_config.py,app,2,current semantics,
WARN,app/templates/partials/export_registry.html,app,1,current semantics,
WARN,app/templates/partials/workspace_shell.html,app,2,current semantics,
WARN,docs/model_status.md,docs,1,current semantics,
WARN,docs/ops_runbook.md,docs,1,current semantics,
WARN,docs/p1_pre_shl_stabilization_plan.md,docs,1,current semantics,
WARN,docs/phase10_calibration_gap_reconciliation_pack.md,docs,1,current semantics,
WARN,docs/phase10_evidence_coverage_and_runtime_binding_expansion.md,docs,1,current semantics,
WARN,docs/phase10_final_calibration_residual_closeout_pack.md,docs,1,current semantics,
WARN,docs/phase10_human_readable_calibration_workbook.md,docs,2,current semantics,
WARN,docs/phase10_review_pack_polish_and_lender_navigation.md,docs,1,current semantics,
WARN,docs/phase12_governance_semantics_cleanup.md,docs,1,current semantics,
WARN,docs/phase15_reviewer_handoff_pack.md,docs,1,current semantics,
WARN,docs/phase17_ui_visual_foundation_state_clarity.md,docs,1,current semantics,
WARN,docs/phase20p_revenue_opex_cfads_diagnostic_bridge.md,docs,5,current semantics,
WARN,docs/phase20u_opex_line_item_reconciliation.md,docs,1,current semantics,
WARN,docs/phase24_closeout_pilot_readiness_review.md,docs,1,current semantics,
WARN,docs/phase24b_scenario_state_banner_validation_bar.md,docs,1,current semantics,
WARN,docs/phase24e_audit_reconciliation_tab.md,docs,1,current semantics,
WARN,docs/phase26a_security_dependency_quick_wins.md,docs,4,current semantics,
WARN,docs/phase26b_auth_single_user_mode_boundary.md,docs,5,current semantics,
WARN,docs/phase26c_dependency_pinning_ci_config_hardening.md,docs,1,current semantics,
WARN,docs/phase54c_design_system_tokens_copy_guardrails.md,docs,1,current semantics,
WARN,docs/phase54f_ui2_template_context_characterization.md,docs,2,current semantics,
WARN,docs/phase54g_ui2_implementation_boundary_test_plan.md,docs,1,current semantics,
WARN,docs/phase5_consolidation_review.md,docs,5,current semantics,
WARN,docs/phase5d5_distribution_enforcement_plan.md,docs,5,current semantics,
WARN,docs/phase7f_oborovo_opex_fix.md,docs,8,current semantics,
WARN,docs/phase9_5_excel_like_project_workspace_ui_shell.md,docs,1,current semantics,
WARN,docs/phase9_5_htmx_ui_ux_product_polish.md,docs,3,current semantics,
WARN,docs/phase9_5_ui_closeout_review.md,docs,2,current semantics,
WARN,docs/phase9_closeout_gate_report.md,docs,4,current semantics,
WARN,docs/phase9_distribution_account_design.md,docs,1,current semantics,
WARN,docs/phase9_final_tuho_parity_closeout_review.md,docs,2,current semantics,
WARN,docs/phase9_tuho_full_line_item_horizontal_review_workbook.md,docs,1,current semantics,
WARN,docs/phase9_tuho_full_line_item_parity_pack.md,docs,9,current semantics,
WARN,docs/phase9_tuho_full_semester_horizontal_parity_workbook.md,docs,4,current semantics,
WARN,docs/phase_c3_construction_parity_snapshot_design.md,docs,1,current semantics,
WARN,docs/phase_d2_depreciation_flag_discipline.md,docs,4,current semantics,
WARN,docs/phase_depreciation_stack_closure_review.md,docs,1,current semantics,
WARN,reports/phase10_calibration_gap_register.csv,reports,12,current semantics,
WARN,reports/phase10_calibration_reconciliation_summary.csv,reports,12,current semantics,
WARN,reports/phase10_runtime_binding_gap_register.csv,reports,12,current semantics,
WARN,reports/phase10_runtime_binding_inventory.csv,reports,12,current semantics,
WARN,reports/phase12_governance_escalation_hierarchy.csv,reports,1,current semantics,
WARN,reports/phase12_governance_label_usage_matrix.csv,reports,78,current semantics,
WARN,reports/phase12_governance_semantics_dictionary.csv,reports,2,current semantics,
WARN,reports/phase15_governance_status_interpretation.csv,reports,1,current semantics,
WARN,reports/phase17_ui_status_badge_inventory.csv,reports,1,current semantics,
WARN,reports/phase6_tax_validation_summary.csv,reports,4,current semantics,
WARN,reports/phase9_5_ui_closeout_checklist.csv,reports,1,current semantics,
WARN,reports/phase9_final_tuho_accepted_conventions.csv,reports,1,current semantics,
WARN,reports/phase9_final_tuho_g20_gate_checklist.csv,reports,4,current semantics,
WARN,reports/phase9_final_tuho_parity_closeout_status.csv,reports,4,current semantics,
WARN,reports/phase9_tuho_dscr_deep_dive.csv,reports,1,current semantics,
WARN,reports/phase9_tuho_full_line_item_gap_register.csv,reports,2,current semantics,
WARN,reports/phase9_tuho_full_line_item_horizontal_gap_analysis.csv,reports,4,current semantics,
WARN,reports/phase9_tuho_full_line_item_horizontal_summary.csv,reports,3,current semantics,
WARN,reports/phase9_tuho_full_line_item_parity_summary.csv,reports,1,current semantics,
WARN,reports/phase9_tuho_oborovo_calibration_comparison.csv,reports,3,current semantics,
WARN,reports/phase9_tuho_parity_gate_readiness.csv,reports,5,current semantics,
WARN,tests/test_distribution_constraints_runner.py,tests,9,current semantics,
WARN,tests/test_phase12_governance_semantics_cleanup.py,tests,1,current semantics,
WARN,tests/test_phase24b_scenario_state_banner_validation_bar.py,tests,3,current semantics,
WARN,tests/test_phase26a_security_dependency_quick_wins.py,tests,3,current semantics,
WARN,tests/test_phase26b_auth_single_user_mode_boundary.py,tests,1,current semantics,
WARN,tests/test_phase7f_oborovo_opex_fix.py,tests,5,current semantics,
WARN,tests/test_phase9_co2_revenue_bridge.py,tests,1,current semantics,
WARN,tests/test_phase9_tuho_full_line_item_parity_pack.py,tests,6,current semantics,
WARN,tests/test_phase9_tuho_oborovo_calibration_review.py,tests,3,current semantics,
WARN,tests/test_validation.py,tests,3,current semantics,
