project,group_code,item_code,item_name,year_index,basis,primary_driver,base_amount_keur,inflation_rate,inflation_factor,active,explicit_schedule_value_keur,manual_override_keur,contingency_rate,contingency_base_keur,base_component_keur,inflation_component_keur,volume_component_keur,step_change_component_keur,active_flag_component_keur,contingency_component_keur,manual_override_component_keur,resulting_amount_keur,total_movement_vs_base_keur,reconciliation_delta_keur,notes
TUHO,B.09,B.09.2,Telecom Connection,23,fixed_annual_keur,ZERO_LINE,0.0,0.0,1.0,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.09,B.09.1,Reporting Data,24,fixed_annual_keur,ZERO_LINE,0.0,0.0,1.0,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.09,B.09.2,Telecom Connection,24,fixed_annual_keur,ZERO_LINE,0.0,0.0,1.0,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.09,B.09.1,Reporting Data,25,fixed_annual_keur,ZERO_LINE,0.0,0.0,1.0,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.09,B.09.2,Telecom Connection,25,fixed_annual_keur,ZERO_LINE,0.0,0.0,1.0,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.09,B.09.1,Reporting Data,26,fixed_annual_keur,ZERO_LINE,0.0,0.0,1.0,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.09,B.09.2,Telecom Connection,26,fixed_annual_keur,ZERO_LINE,0.0,0.0,1.0,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.09,B.09.1,Reporting Data,27,fixed_annual_keur,ZERO_LINE,0.0,0.0,1.0,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.09,B.09.2,Telecom Connection,27,fixed_annual_keur,ZERO_LINE,0.0,0.0,1.0,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.09,B.09.1,Reporting Data,28,fixed_annual_keur,ZERO_LINE,0.0,0.0,1.0,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.09,B.09.2,Telecom Connection,28,fixed_annual_keur,ZERO_LINE,0.0,0.0,1.0,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.09,B.09.1,Reporting Data,29,fixed_annual_keur,ZERO_LINE,0.0,0.0,1.0,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.09,B.09.2,Telecom Connection,29,fixed_annual_keur,ZERO_LINE,0.0,0.0,1.0,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.09,B.09.1,Reporting Data,30,fixed_annual_keur,ZERO_LINE,0.0,0.0,1.0,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.09,B.09.2,Telecom Connection,30,fixed_annual_keur,ZERO_LINE,0.0,0.0,1.0,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TUHO,B.10,B.10.1,Auditors closing,1,fixed_annual_keur,INFLATION,8.0,0.02,1.0,True,,,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,
TUHO,B.10,B.10.2,Accounting closing,1,fixed_annual_keur,INFLATION,8.0,0.02,1.0,True,,,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,
TUHO,B.10,B.10.3,Legal closing,1,fixed_annual_keur,INFLATION,3.0,0.02,1.0,True,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,
TUHO,B.10,B.10.4,Accounting book-keeping,1,fixed_annual_keur,INFLATION,3.0,0.02,1.0,True,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,
TUHO,B.10,B.10.5,Legal Formalities,1,fixed_annual_keur,INFLATION,2.0,0.02,1.0,True,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,
TUHO,B.10,B.10.1,Auditors closing,2,fixed_annual_keur,INFLATION,8.0,0.02,1.02,True,,,,,8.0,0.16000000000000014,0.0,0.0,0.0,0.0,0.0,8.16,0.16000000000000014,0.0,
TUHO,B.10,B.10.2,Accounting closing,2,fixed_annual_keur,INFLATION,8.0,0.02,1.02,True,,,,,8.0,0.16000000000000014,0.0,0.0,0.0,0.0,0.0,8.16,0.16000000000000014,0.0,
TUHO,B.10,B.10.3,Legal closing,2,fixed_annual_keur,INFLATION,3.0,0.02,1.02,True,,,,,3.0,0.06000000000000005,0.0,0.0,0.0,0.0,0.0,3.06,0.06000000000000005,0.0,
TUHO,B.10,B.10.4,Accounting book-keeping,2,fixed_annual_keur,INFLATION,3.0,0.02,1.02,True,,,,,3.0,0.06000000000000005,0.0,0.0,0.0,0.0,0.0,3.06,0.06000000000000005,0.0,
TUHO,B.10,B.10.5,Legal Formalities,2,fixed_annual_keur,INFLATION,2.0,0.02,1.02,True,,,,,2.0,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,2.04,0.040000000000000036,0.0,
TUHO,B.10,B.10.1,Auditors closing,3,fixed_annual_keur,INFLATION,8.0,0.02,1.0404,True,,,,,8.0,0.32319999999999993,0.0,0.0,0.0,0.0,0.0,8.3232,0.32319999999999993,0.0,
TUHO,B.10,B.10.2,Accounting closing,3,fixed_annual_keur,INFLATION,8.0,0.02,1.0404,True,,,,,8.0,0.32319999999999993,0.0,0.0,0.0,0.0,0.0,8.3232,0.32319999999999993,0.0,
TUHO,B.10,B.10.3,Legal closing,3,fixed_annual_keur,INFLATION,3.0,0.02,1.0404,True,,,,,3.0,0.12119999999999997,0.0,0.0,0.0,0.0,0.0,3.1212,0.12119999999999997,0.0,
TUHO,B.10,B.10.4,Accounting book-keeping,3,fixed_annual_keur,INFLATION,3.0,0.02,1.0404,True,,,,,3.0,0.12119999999999997,0.0,0.0,0.0,0.0,0.0,3.1212,0.12119999999999997,0.0,
TUHO,B.10,B.10.5,Legal Formalities,3,fixed_annual_keur,INFLATION,2.0,0.02,1.0404,True,,,,,2.0,0.08079999999999998,0.0,0.0,0.0,0.0,0.0,2.0808,0.08079999999999998,0.0,
TUHO,B.10,B.10.1,Auditors closing,4,fixed_annual_keur,INFLATION,8.0,0.02,1.0612080000000002,True,,,,,8.0,0.4896640000000012,0.0,0.0,0.0,0.0,0.0,8.489664000000001,0.4896640000000012,0.0,
TUHO,B.10,B.10.2,Accounting closing,4,fixed_annual_keur,INFLATION,8.0,0.02,1.0612080000000002,True,,,,,8.0,0.4896640000000012,0.0,0.0,0.0,0.0,0.0,8.489664000000001,0.4896640000000012,0.0,
TUHO,B.10,B.10.3,Legal closing,4,fixed_annual_keur,INFLATION,3.0,0.02,1.0612080000000002,True,,,,,3.0,0.18362400000000045,0.0,0.0,0.0,0.0,0.0,3.1836240000000005,0.18362400000000045,0.0,
TUHO,B.10,B.10.4,Accounting book-keeping,4,fixed_annual_keur,INFLATION,3.0,0.02,1.0612080000000002,True,,,,,3.0,0.18362400000000045,0.0,0.0,0.0,0.0,0.0,3.1836240000000005,0.18362400000000045,0.0,
TUHO,B.10,B.10.5,Legal Formalities,4,fixed_annual_keur,INFLATION,2.0,0.02,1.0612080000000002,True,,,,,2.0,0.1224160000000003,0.0,0.0,0.0,0.0,0.0,2.1224160000000003,0.1224160000000003,0.0,
TUHO,B.10,B.10.1,Auditors closing,5,fixed_annual_keur,INFLATION,8.0,0.02,1.08243216,True,,,,,8.0,0.6594572799999998,0.0,0.0,0.0,0.0,0.0,8.65945728,0.6594572799999998,0.0,
TUHO,B.10,B.10.2,Accounting closing,5,fixed_annual_keur,INFLATION,8.0,0.02,1.08243216,True,,,,,8.0,0.6594572799999998,0.0,0.0,0.0,0.0,0.0,8.65945728,0.6594572799999998,0.0,
TUHO,B.10,B.10.3,Legal closing,5,fixed_annual_keur,INFLATION,3.0,0.02,1.08243216,True,,,,,3.0,0.24729648000000015,0.0,0.0,0.0,0.0,0.0,3.24729648,0.24729648000000015,0.0,
TUHO,B.10,B.10.4,Accounting book-keeping,5,fixed_annual_keur,INFLATION,3.0,0.02,1.08243216,True,,,,,3.0,0.24729648000000015,0.0,0.0,0.0,0.0,0.0,3.24729648,0.24729648000000015,0.0,
TUHO,B.10,B.10.5,Legal Formalities,5,fixed_annual_keur,INFLATION,2.0,0.02,1.08243216,True,,,,,2.0,0.16486431999999995,0.0,0.0,0.0,0.0,0.0,2.16486432,0.16486431999999995,0.0,
TUHO,B.10,B.10.1,Auditors closing,6,fixed_annual_keur,INFLATION,8.0,0.02,1.1040808032,True,,,,,8.0,0.8326464256000001,0.0,0.0,0.0,0.0,0.0,8.8326464256,0.8326464256000001,0.0,
TUHO,B.10,B.10.2,Accounting closing,6,fixed_annual_keur,INFLATION,8.0,0.02,1.1040808032,True,,,,,8.0,0.8326464256000001,0.0,0.0,0.0,0.0,0.0,8.8326464256,0.8326464256000001,0.0,
TUHO,B.10,B.10.3,Legal closing,6,fixed_annual_keur,INFLATION,3.0,0.02,1.1040808032,True,,,,,3.0,0.31224240960000005,0.0,0.0,0.0,0.0,0.0,3.3122424096,0.31224240960000005,0.0,
TUHO,B.10,B.10.4,Accounting book-keeping,6,fixed_annual_keur,INFLATION,3.0,0.02,1.1040808032,True,,,,,3.0,0.31224240960000005,0.0,0.0,0.0,0.0,0.0,3.3122424096,0.31224240960000005,0.0,
TUHO,B.10,B.10.5,Legal Formalities,6,fixed_annual_keur,INFLATION,2.0,0.02,1.1040808032,True,,,,,2.0,0.20816160640000003,0.0,0.0,0.0,0.0,0.0,2.2081616064,0.20816160640000003,0.0,
TUHO,B.10,B.10.1,Auditors closing,7,fixed_annual_keur,INFLATION,8.0,0.02,1.126162419264,True,,,,,8.0,1.0092993541120006,0.0,0.0,0.0,0.0,0.0,9.009299354112,1.0092993541120006,0.0,
TUHO,B.10,B.10.2,Accounting closing,7,fixed_annual_keur,INFLATION,8.0,0.02,1.126162419264,True,,,,,8.0,1.0092993541120006,0.0,0.0,0.0,0.0,0.0,9.009299354112,1.0092993541120006,0.0,
TUHO,B.10,B.10.3,Legal closing,7,fixed_annual_keur,INFLATION,3.0,0.02,1.126162419264,True,,,,,3.0,0.378487257792,0.0,0.0,0.0,0.0,0.0,3.378487257792,0.378487257792,0.0,
TUHO,B.10,B.10.4,Accounting book-keeping,7,fixed_annual_keur,INFLATION,3.0,0.02,1.126162419264,True,,,,,3.0,0.378487257792,0.0,0.0,0.0,0.0,0.0,3.378487257792,0.378487257792,0.0,
TUHO,B.10,B.10.5,Legal Formalities,7,fixed_annual_keur,INFLATION,2.0,0.02,1.126162419264,True,,,,,2.0,0.25232483852800014,0.0,0.0,0.0,0.0,0.0,2.252324838528,0.25232483852800014,0.0,
TUHO,B.10,B.10.1,Auditors closing,8,fixed_annual_keur,INFLATION,8.0,0.02,1.14868566764928,True,,,,,8.0,1.1894853411942403,0.0,0.0,0.0,0.0,0.0,9.18948534119424,1.1894853411942403,0.0,
TUHO,B.10,B.10.2,Accounting closing,8,fixed_annual_keur,INFLATION,8.0,0.02,1.14868566764928,True,,,,,8.0,1.1894853411942403,0.0,0.0,0.0,0.0,0.0,9.18948534119424,1.1894853411942403,0.0,
TUHO,B.10,B.10.3,Legal closing,8,fixed_annual_keur,INFLATION,3.0,0.02,1.14868566764928,True,,,,,3.0,0.4460570029478399,0.0,0.0,0.0,0.0,0.0,3.44605700294784,0.4460570029478399,0.0,
TUHO,B.10,B.10.4,Accounting book-keeping,8,fixed_annual_keur,INFLATION,3.0,0.02,1.14868566764928,True,,,,,3.0,0.4460570029478399,0.0,0.0,0.0,0.0,0.0,3.44605700294784,0.4460570029478399,0.0,
TUHO,B.10,B.10.5,Legal Formalities,8,fixed_annual_keur,INFLATION,2.0,0.02,1.14868566764928,True,,,,,2.0,0.2973713352985601,0.0,0.0,0.0,0.0,0.0,2.29737133529856,0.2973713352985601,0.0,
TUHO,B.10,B.10.1,Auditors closing,9,fixed_annual_keur,INFLATION,8.0,0.02,1.1716593810022657,True,,,,,8.0,1.373275048018126,0.0,0.0,0.0,0.0,0.0,9.373275048018126,1.373275048018126,0.0,
TUHO,B.10,B.10.2,Accounting closing,9,fixed_annual_keur,INFLATION,8.0,0.02,1.1716593810022657,True,,,,,8.0,1.373275048018126,0.0,0.0,0.0,0.0,0.0,9.373275048018126,1.373275048018126,0.0,
TUHO,B.10,B.10.3,Legal closing,9,fixed_annual_keur,INFLATION,3.0,0.02,1.1716593810022657,True,,,,,3.0,0.5149781430067972,0.0,0.0,0.0,0.0,0.0,3.5149781430067972,0.5149781430067972,0.0,
TUHO,B.10,B.10.4,Accounting book-keeping,9,fixed_annual_keur,INFLATION,3.0,0.02,1.1716593810022657,True,,,,,3.0,0.5149781430067972,0.0,0.0,0.0,0.0,0.0,3.5149781430067972,0.5149781430067972,0.0,
TUHO,B.10,B.10.5,Legal Formalities,9,fixed_annual_keur,INFLATION,2.0,0.02,1.1716593810022657,True,,,,,2.0,0.3433187620045315,0.0,0.0,0.0,0.0,0.0,2.3433187620045315,0.3433187620045315,0.0,
TUHO,B.10,B.10.1,Auditors closing,10,fixed_annual_keur,INFLATION,8.0,0.02,1.195092568622311,True,,,,,8.0,1.5607405489784885,0.0,0.0,0.0,0.0,0.0,9.560740548978488,1.5607405489784885,0.0,
TUHO,B.10,B.10.2,Accounting closing,10,fixed_annual_keur,INFLATION,8.0,0.02,1.195092568622311,True,,,,,8.0,1.5607405489784885,0.0,0.0,0.0,0.0,0.0,9.560740548978488,1.5607405489784885,0.0,
TUHO,B.10,B.10.3,Legal closing,10,fixed_annual_keur,INFLATION,3.0,0.02,1.195092568622311,True,,,,,3.0,0.5852777058669334,0.0,0.0,0.0,0.0,0.0,3.5852777058669334,0.5852777058669334,0.0,
TUHO,B.10,B.10.4,Accounting book-keeping,10,fixed_annual_keur,INFLATION,3.0,0.02,1.195092568622311,True,,,,,3.0,0.5852777058669334,0.0,0.0,0.0,0.0,0.0,3.5852777058669334,0.5852777058669334,0.0,
TUHO,B.10,B.10.5,Legal Formalities,10,fixed_annual_keur,INFLATION,2.0,0.02,1.195092568622311,True,,,,,2.0,0.3901851372446221,0.0,0.0,0.0,0.0,0.0,2.390185137244622,0.3901851372446221,0.0,
TUHO,B.10,B.10.1,Auditors closing,11,fixed_annual_keur,INFLATION,8.0,0.02,1.2189944199947573,True,,,,,8.0,1.7519553599580586,0.0,0.0,0.0,0.0,0.0,9.751955359958059,1.7519553599580586,0.0,
TUHO,B.10,B.10.2,Accounting closing,11,fixed_annual_keur,INFLATION,8.0,0.02,1.2189944199947573,True,,,,,8.0,1.7519553599580586,0.0,0.0,0.0,0.0,0.0,9.751955359958059,1.7519553599580586,0.0,
TUHO,B.10,B.10.3,Legal closing,11,fixed_annual_keur,INFLATION,3.0,0.02,1.2189944199947573,True,,,,,3.0,0.6569832599842718,0.0,0.0,0.0,0.0,0.0,3.6569832599842718,0.6569832599842718,0.0,
TUHO,B.10,B.10.4,Accounting book-keeping,11,fixed_annual_keur,INFLATION,3.0,0.02,1.2189944199947573,True,,,,,3.0,0.6569832599842718,0.0,0.0,0.0,0.0,0.0,3.6569832599842718,0.6569832599842718,0.0,
TUHO,B.10,B.10.5,Legal Formalities,11,fixed_annual_keur,INFLATION,2.0,0.02,1.2189944199947573,True,,,,,2.0,0.43798883998951466,0.0,0.0,0.0,0.0,0.0,2.4379888399895147,0.43798883998951466,0.0,
TUHO,B.10,B.10.1,Auditors closing,12,fixed_annual_keur,INFLATION,8.0,0.02,1.2433743083946525,True,,,,,8.0,1.9469944671572197,0.0,0.0,0.0,0.0,0.0,9.94699446715722,1.9469944671572197,0.0,
TUHO,B.10,B.10.2,Accounting closing,12,fixed_annual_keur,INFLATION,8.0,0.02,1.2433743083946525,True,,,,,8.0,1.9469944671572197,0.0,0.0,0.0,0.0,0.0,9.94699446715722,1.9469944671572197,0.0,
TUHO,B.10,B.10.3,Legal closing,12,fixed_annual_keur,INFLATION,3.0,0.02,1.2433743083946525,True,,,,,3.0,0.7301229251839576,0.0,0.0,0.0,0.0,0.0,3.7301229251839576,0.7301229251839576,0.0,
TUHO,B.10,B.10.4,Accounting book-keeping,12,fixed_annual_keur,INFLATION,3.0,0.02,1.2433743083946525,True,,,,,3.0,0.7301229251839576,0.0,0.0,0.0,0.0,0.0,3.7301229251839576,0.7301229251839576,0.0,
TUHO,B.10,B.10.5,Legal Formalities,12,fixed_annual_keur,INFLATION,2.0,0.02,1.2433743083946525,True,,,,,2.0,0.4867486167893049,0.0,0.0,0.0,0.0,0.0,2.486748616789305,0.4867486167893049,0.0,
TUHO,B.10,B.10.1,Auditors closing,13,fixed_annual_keur,INFLATION,8.0,0.02,1.2682417945625455,True,,,,,8.0,2.145934356500364,0.0,0.0,0.0,0.0,0.0,10.145934356500364,2.145934356500364,0.0,
TUHO,B.10,B.10.2,Accounting closing,13,fixed_annual_keur,INFLATION,8.0,0.02,1.2682417945625455,True,,,,,8.0,2.145934356500364,0.0,0.0,0.0,0.0,0.0,10.145934356500364,2.145934356500364,0.0,
TUHO,B.10,B.10.3,Legal closing,13,fixed_annual_keur,INFLATION,3.0,0.02,1.2682417945625455,True,,,,,3.0,0.8047253836876367,0.0,0.0,0.0,0.0,0.0,3.8047253836876367,0.8047253836876367,0.0,
TUHO,B.10,B.10.4,Accounting book-keeping,13,fixed_annual_keur,INFLATION,3.0,0.02,1.2682417945625455,True,,,,,3.0,0.8047253836876367,0.0,0.0,0.0,0.0,0.0,3.8047253836876367,0.8047253836876367,0.0,
TUHO,B.10,B.10.5,Legal Formalities,13,fixed_annual_keur,INFLATION,2.0,0.02,1.2682417945625455,True,,,,,2.0,0.536483589125091,0.0,0.0,0.0,0.0,0.0,2.536483589125091,0.536483589125091,0.0,
TUHO,B.10,B.10.1,Auditors closing,14,fixed_annual_keur,INFLATION,8.0,0.02,1.2936066304537965,True,,,,,8.0,2.3488530436303723,0.0,0.0,0.0,0.0,0.0,10.348853043630372,2.3488530436303723,0.0,
TUHO,B.10,B.10.2,Accounting closing,14,fixed_annual_keur,INFLATION,8.0,0.02,1.2936066304537965,True,,,,,8.0,2.3488530436303723,0.0,0.0,0.0,0.0,0.0,10.348853043630372,2.3488530436303723,0.0,
TUHO,B.10,B.10.3,Legal closing,14,fixed_annual_keur,INFLATION,3.0,0.02,1.2936066304537965,True,,,,,3.0,0.8808198913613898,0.0,0.0,0.0,0.0,0.0,3.88081989136139,0.8808198913613898,0.0,
TUHO,B.10,B.10.4,Accounting book-keeping,14,fixed_annual_keur,INFLATION,3.0,0.02,1.2936066304537965,True,,,,,3.0,0.8808198913613898,0.0,0.0,0.0,0.0,0.0,3.88081989136139,0.8808198913613898,0.0,
TUHO,B.10,B.10.5,Legal Formalities,14,fixed_annual_keur,INFLATION,2.0,0.02,1.2936066304537965,True,,,,,2.0,0.5872132609075931,0.0,0.0,0.0,0.0,0.0,2.587213260907593,0.5872132609075931,0.0,
TUHO,B.10,B.10.1,Auditors closing,15,fixed_annual_keur,INFLATION,8.0,0.02,1.3194787630628724,True,,,,,8.0,2.555830104502979,0.0,0.0,0.0,0.0,0.0,10.555830104502979,2.555830104502979,0.0,
TUHO,B.10,B.10.2,Accounting closing,15,fixed_annual_keur,INFLATION,8.0,0.02,1.3194787630628724,True,,,,,8.0,2.555830104502979,0.0,0.0,0.0,0.0,0.0,10.555830104502979,2.555830104502979,0.0,
TUHO,B.10,B.10.3,Legal closing,15,fixed_annual_keur,INFLATION,3.0,0.02,1.3194787630628724,True,,,,,3.0,0.9584362891886169,0.0,0.0,0.0,0.0,0.0,3.958436289188617,0.9584362891886169,0.0,
TUHO,B.10,B.10.4,Accounting book-keeping,15,fixed_annual_keur,INFLATION,3.0,0.02,1.3194787630628724,True,,,,,3.0,0.9584362891886169,0.0,0.0,0.0,0.0,0.0,3.958436289188617,0.9584362891886169,0.0,
TUHO,B.10,B.10.5,Legal Formalities,15,fixed_annual_keur,INFLATION,2.0,0.02,1.3194787630628724,True,,,,,2.0,0.6389575261257447,0.0,0.0,0.0,0.0,0.0,2.6389575261257447,0.6389575261257447,0.0,
TUHO,B.10,B.10.1,Auditors closing,16,fixed_annual_keur,INFLATION,8.0,0.02,1.3458683383241299,True,,,,,8.0,2.766946706593039,0.0,0.0,0.0,0.0,0.0,10.766946706593039,2.766946706593039,0.0,
TUHO,B.10,B.10.2,Accounting closing,16,fixed_annual_keur,INFLATION,8.0,0.02,1.3458683383241299,True,,,,,8.0,2.766946706593039,0.0,0.0,0.0,0.0,0.0,10.766946706593039,2.766946706593039,0.0,
TUHO,B.10,B.10.3,Legal closing,16,fixed_annual_keur,INFLATION,3.0,0.02,1.3458683383241299,True,,,,,3.0,1.0376050149723897,0.0,0.0,0.0,0.0,0.0,4.03760501497239,1.0376050149723897,0.0,
TUHO,B.10,B.10.4,Accounting book-keeping,16,fixed_annual_keur,INFLATION,3.0,0.02,1.3458683383241299,True,,,,,3.0,1.0376050149723897,0.0,0.0,0.0,0.0,0.0,4.03760501497239,1.0376050149723897,0.0,
TUHO,B.10,B.10.5,Legal Formalities,16,fixed_annual_keur,INFLATION,2.0,0.02,1.3458683383241299,True,,,,,2.0,0.6917366766482598,0.0,0.0,0.0,0.0,0.0,2.6917366766482598,0.6917366766482598,0.0,
TUHO,B.10,B.10.1,Auditors closing,17,fixed_annual_keur,INFLATION,8.0,0.02,1.3727857050906125,True,,,,,8.0,2.9822856407249,0.0,0.0,0.0,0.0,0.0,10.9822856407249,2.9822856407249,0.0,
TUHO,B.10,B.10.2,Accounting closing,17,fixed_annual_keur,INFLATION,8.0,0.02,1.3727857050906125,True,,,,,8.0,2.9822856407249,0.0,0.0,0.0,0.0,0.0,10.9822856407249,2.9822856407249,0.0,
TUHO,B.10,B.10.3,Legal closing,17,fixed_annual_keur,INFLATION,3.0,0.02,1.3727857050906125,True,,,,,3.0,1.118357115271838,0.0,0.0,0.0,0.0,0.0,4.118357115271838,1.118357115271838,0.0,
TUHO,B.10,B.10.4,Accounting book-keeping,17,fixed_annual_keur,INFLATION,3.0,0.02,1.3727857050906125,True,,,,,3.0,1.118357115271838,0.0,0.0,0.0,0.0,0.0,4.118357115271838,1.118357115271838,0.0,
TUHO,B.10,B.10.5,Legal Formalities,17,fixed_annual_keur,INFLATION,2.0,0.02,1.3727857050906125,True,,,,,2.0,0.745571410181225,0.0,0.0,0.0,0.0,0.0,2.745571410181225,0.745571410181225,0.0,
TUHO,B.10,B.10.1,Auditors closing,18,fixed_annual_keur,INFLATION,8.0,0.02,1.4002414191924248,True,,,,,8.0,3.2019313535393987,0.0,0.0,0.0,0.0,0.0,11.201931353539399,3.2019313535393987,0.0,
TUHO,B.10,B.10.2,Accounting closing,18,fixed_annual_keur,INFLATION,8.0,0.02,1.4002414191924248,True,,,,,8.0,3.2019313535393987,0.0,0.0,0.0,0.0,0.0,11.201931353539399,3.2019313535393987,0.0,
TUHO,B.10,B.10.3,Legal closing,18,fixed_annual_keur,INFLATION,3.0,0.02,1.4002414191924248,True,,,,,3.0,1.2007242575772743,0.0,0.0,0.0,0.0,0.0,4.200724257577274,1.2007242575772743,0.0,
TUHO,B.10,B.10.4,Accounting book-keeping,18,fixed_annual_keur,INFLATION,3.0,0.02,1.4002414191924248,True,,,,,3.0,1.2007242575772743,0.0,0.0,0.0,0.0,0.0,4.200724257577274,1.2007242575772743,0.0,
TUHO,B.10,B.10.5,Legal Formalities,18,fixed_annual_keur,INFLATION,2.0,0.02,1.4002414191924248,True,,,,,2.0,0.8004828383848497,0.0,0.0,0.0,0.0,0.0,2.8004828383848497,0.8004828383848497,0.0,
TUHO,B.10,B.10.1,Auditors closing,19,fixed_annual_keur,INFLATION,8.0,0.02,1.4282462475762734,True,,,,,8.0,3.425969980610187,0.0,0.0,0.0,0.0,0.0,11.425969980610187,3.425969980610187,0.0,
TUHO,B.10,B.10.2,Accounting closing,19,fixed_annual_keur,INFLATION,8.0,0.02,1.4282462475762734,True,,,,,8.0,3.425969980610187,0.0,0.0,0.0,0.0,0.0,11.425969980610187,3.425969980610187,0.0,
TUHO,B.10,B.10.3,Legal closing,19,fixed_annual_keur,INFLATION,3.0,0.02,1.4282462475762734,True,,,,,3.0,1.2847387427288197,0.0,0.0,0.0,0.0,0.0,4.28473874272882,1.2847387427288197,0.0,
TUHO,B.10,B.10.4,Accounting book-keeping,19,fixed_annual_keur,INFLATION,3.0,0.02,1.4282462475762734,True,,,,,3.0,1.2847387427288197,0.0,0.0,0.0,0.0,0.0,4.28473874272882,1.2847387427288197,0.0,
TUHO,B.10,B.10.5,Legal Formalities,19,fixed_annual_keur,INFLATION,2.0,0.02,1.4282462475762734,True,,,,,2.0,0.8564924951525468,0.0,0.0,0.0,0.0,0.0,2.8564924951525468,0.8564924951525468,0.0,
TUHO,B.10,B.10.1,Auditors closing,20,fixed_annual_keur,INFLATION,8.0,0.02,1.4568111725277988,True,,,,,8.0,3.6544893802223903,0.0,0.0,0.0,0.0,0.0,11.65448938022239,3.6544893802223903,0.0,
TUHO,B.10,B.10.2,Accounting closing,20,fixed_annual_keur,INFLATION,8.0,0.02,1.4568111725277988,True,,,,,8.0,3.6544893802223903,0.0,0.0,0.0,0.0,0.0,11.65448938022239,3.6544893802223903,0.0,
TUHO,B.10,B.10.3,Legal closing,20,fixed_annual_keur,INFLATION,3.0,0.02,1.4568111725277988,True,,,,,3.0,1.3704335175833968,0.0,0.0,0.0,0.0,0.0,4.370433517583397,1.3704335175833968,0.0,
TUHO,B.10,B.10.4,Accounting book-keeping,20,fixed_annual_keur,INFLATION,3.0,0.02,1.4568111725277988,True,,,,,3.0,1.3704335175833968,0.0,0.0,0.0,0.0,0.0,4.370433517583397,1.3704335175833968,0.0,
TUHO,B.10,B.10.5,Legal Formalities,20,fixed_annual_keur,INFLATION,2.0,0.02,1.4568111725277988,True,,,,,2.0,0.9136223450555976,0.0,0.0,0.0,0.0,0.0,2.9136223450555976,0.9136223450555976,0.0,
TUHO,B.10,B.10.1,Auditors closing,21,fixed_annual_keur,INFLATION,8.0,0.02,1.485947395978355,True,,,,,8.0,3.887579167826839,0.0,0.0,0.0,0.0,0.0,11.88757916782684,3.887579167826839,0.0,
TUHO,B.10,B.10.2,Accounting closing,21,fixed_annual_keur,INFLATION,8.0,0.02,1.485947395978355,True,,,,,8.0,3.887579167826839,0.0,0.0,0.0,0.0,0.0,11.88757916782684,3.887579167826839,0.0,
TUHO,B.10,B.10.3,Legal closing,21,fixed_annual_keur,INFLATION,3.0,0.02,1.485947395978355,True,,,,,3.0,1.4578421879350643,0.0,0.0,0.0,0.0,0.0,4.457842187935064,1.4578421879350643,0.0,
TUHO,B.10,B.10.4,Accounting book-keeping,21,fixed_annual_keur,INFLATION,3.0,0.02,1.485947395978355,True,,,,,3.0,1.4578421879350643,0.0,0.0,0.0,0.0,0.0,4.457842187935064,1.4578421879350643,0.0,
TUHO,B.10,B.10.5,Legal Formalities,21,fixed_annual_keur,INFLATION,2.0,0.02,1.485947395978355,True,,,,,2.0,0.9718947919567098,0.0,0.0,0.0,0.0,0.0,2.97189479195671,0.9718947919567098,0.0,
